transaction_id,customer_id,amount,payment_method,product_category,customer_age,discount_rate,is_fraud
tx_syn_100687,usr_6878,2218.66,UPI,Electronics,45.3,0.21,False
tx_syn_100688,usr_7401,1636.58,UPI,Electronics,30.2,0.07,False
tx_syn_100689,usr_5592,1639.48,Credit Card,Electronics,,0.27,False
tx_syn_100690,usr_1895,2203.23,UPI,Electronics,26.0,0.33,False
tx_syn_100691,usr_7303,4826.84,UPI,Electronics,35.8,0.2,False
tx_syn_100692,usr_4546,2796.68,Debit Card,Digital Goods,,0.24,False
tx_syn_100693,usr_1851,153.99,Cash,Apparel,29.6,0.12,False
tx_syn_100694,usr_2687,3497.85,Debit Card,Apparel,34.8,0.13,False
tx_syn_100695,usr_2931,510.06,Cash,Apparel,27.7,0.26,False
tx_syn_100696,usr_7833,901.53,Credit Card,Electronics,37.0,0.32,False
tx_syn_100697,usr_4746,1164.92,UPI,Electronics,40.4,0.22,False
tx_syn_100698,usr_3427,1230.21,Credit Card,Apparel,38.1,0.28,False
tx_syn_100699,usr_2568,1078.25,Credit Card,Apparel,21.0,0.06,False
tx_syn_100700,usr_5000,5036.44,UPI,Electronics,34.9,0.07,False
tx_syn_100701,usr_6052,2253.63,UPI,Home & Kitchen,35.5,0.19,False
tx_syn_100702,usr_3738,1845.36,Credit Card,Apparel,31.0,0.06,False
tx_syn_100703,usr_4498,142.03,UPI,Electronics,36.9,0.22,False
tx_syn_100704,usr_6732,4266.51,Credit Card,Electronics,36.6,0.1,False
tx_syn_100705,usr_6387,4372.15,UPI,Apparel,33.4,0.28,False
tx_syn_100706,usr_8744,2777.17,Credit Card,Home & Kitchen,25.7,0.28,False
tx_syn_100707,usr_6536,62.7,Credit Card,Electronics,34.0,0.16,False
tx_syn_100708,usr_6287,156.18,UPI,Electronics,50.1,0.06,False
tx_syn_100709,usr_4913,509.33,UPI,Apparel,30.9,0.23,False
tx_syn_100710,usr_2066,303.47,Credit Card,Electronics,43.1,0.35,False
tx_syn_100711,usr_8723,966.0,Debit Card,Home & Kitchen,34.5,0.22,False
tx_syn_100712,usr_5380,4656.32,Debit Card,Apparel,27.4,0.01,True
tx_syn_100713,usr_3444,1199.79,Credit Card,Electronics,,0.01,False
tx_syn_100714,usr_5107,74.29,Debit Card,Electronics,34.1,0.11,False
tx_syn_100715,usr_6726,648.18,UPI,Apparel,39.8,0.07,False
tx_syn_100716,usr_4373,132.12,UPI,Electronics,54.4,0.28,False
tx_syn_100717,usr_4969,116.53,UPI,Electronics,34.7,0.3,False
tx_syn_100718,usr_8420,630.64,Credit Card,Home & Kitchen,,0.09,False
tx_syn_100719,usr_3546,630.37,UPI,Electronics,20.1,0.11,False
tx_syn_100720,usr_1753,2834.7,UPI,Apparel,30.6,0.08,False
tx_syn_100721,usr_3082,6678.12,Credit Card,Electronics,24.6,0.32,False
tx_syn_100722,usr_3774,885.12,Credit Card,Apparel,38.9,0.18,False
tx_syn_100723,usr_3896,1058.3,UPI,Electronics,39.0,0.23,False
tx_syn_100724,usr_5185,3403.35,UPI,Digital Goods,33.0,0.15,False
tx_syn_100725,usr_1775,611.9,Credit Card,Home & Kitchen,39.8,0.22,False
tx_syn_100726,usr_7748,356.1,Credit Card,Electronics,34.8,0.14,False
tx_syn_100727,usr_8113,3502.28,Credit Card,Apparel,50.1,0.12,False
tx_syn_100728,usr_2625,135.71,UPI,Apparel,39.5,0.22,False
tx_syn_100729,usr_4069,1790.23,Credit Card,Apparel,41.8,0.21,False
tx_syn_100730,usr_1417,8447.65,Debit Card,Home & Kitchen,21.9,0.1,True
tx_syn_100731,usr_1114,814.15,UPI,Apparel,,0.05,False
tx_syn_100732,usr_1616,731.5,Cash,Electronics,38.3,0.13,False
tx_syn_100733,usr_4974,2710.01,UPI,Home & Kitchen,21.0,0.15,False
tx_syn_100734,usr_4267,212.7,UPI,Electronics,28.9,0.22,False
tx_syn_100735,usr_1825,536.39,Credit Card,Home & Kitchen,44.2,0.32,False
tx_syn_100736,usr_8668,2423.2,UPI,Home & Kitchen,28.7,0.01,False
tx_syn_100737,usr_6745,1480.61,UPI,Electronics,23.9,0.09,False
tx_syn_100738,usr_2516,296.51,Credit Card,Electronics,39.9,0.07,False
tx_syn_100739,usr_4146,3898.8,Debit Card,Home & Kitchen,51.8,0.18,False
tx_syn_100740,usr_1412,949.94,Cash,Home & Kitchen,27.3,0.15,False
tx_syn_100741,usr_8543,3217.09,Credit Card,Apparel,44.6,0.26,False
tx_syn_100742,usr_8587,2839.67,UPI,Electronics,26.3,0.08,False
tx_syn_100743,usr_1728,1812.74,Credit Card,Apparel,33.2,0.21,False
tx_syn_100744,usr_4348,1277.91,Credit Card,Electronics,33.6,0.31,False
tx_syn_100745,usr_8164,7051.66,Debit Card,Electronics,27.6,0.32,False
tx_syn_100746,usr_3808,331.9,Debit Card,Electronics,41.6,0.34,False
tx_syn_100747,usr_1675,2374.79,Debit Card,Electronics,21.1,0.27,False
tx_syn_100748,usr_4465,431.95,Credit Card,Apparel,,0.32,False
tx_syn_100749,usr_6988,793.2,Credit Card,Digital Goods,43.3,0.08,False
tx_syn_100750,usr_3504,714.52,UPI,Home & Kitchen,40.9,0.07,False
tx_syn_100751,usr_3967,5338.66,Cash,Electronics,38.4,0.0,False
tx_syn_100752,usr_7335,6209.78,UPI,Apparel,47.7,0.25,False
tx_syn_100753,usr_3786,413.84,UPI,Apparel,32.3,0.33,False
tx_syn_100754,usr_8856,90.11,UPI,Electronics,21.2,0.07,False
tx_syn_100755,usr_2122,2341.39,Debit Card,Digital Goods,35.3,0.22,False
tx_syn_100756,usr_5079,1024.28,Credit Card,Apparel,33.1,0.26,False
tx_syn_100757,usr_2571,217.47,Credit Card,Digital Goods,18.0,0.32,False
tx_syn_100758,usr_6073,2122.22,Cash,Apparel,24.6,0.23,False
tx_syn_100759,usr_6104,1467.84,Cash,Apparel,23.6,0.34,False
tx_syn_100760,usr_3143,7138.77,UPI,Electronics,27.3,0.12,False
tx_syn_100761,usr_2687,514.41,UPI,Apparel,31.2,0.12,False
tx_syn_100762,usr_7806,981.46,Debit Card,Electronics,31.5,0.19,False
tx_syn_100763,usr_8357,1457.74,Cash,Home & Kitchen,27.6,0.13,False
tx_syn_100764,usr_8903,2873.8,Credit Card,Home & Kitchen,23.5,0.0,False
tx_syn_100765,usr_5132,1482.67,Credit Card,Home & Kitchen,37.4,0.26,False
tx_syn_100766,usr_4851,1758.33,UPI,Home & Kitchen,35.2,0.26,False
tx_syn_100767,usr_4440,511.47,Debit Card,Home & Kitchen,35.4,0.26,False
tx_syn_100768,usr_4766,3428.22,Credit Card,Electronics,49.3,0.12,False
tx_syn_100769,usr_6644,1057.49,Credit Card,Apparel,35.6,0.18,False
tx_syn_100770,usr_3326,323.49,UPI,Home & Kitchen,31.1,0.13,False
tx_syn_100771,usr_7360,2014.17,Cash,Apparel,33.3,0.01,False
tx_syn_100772,usr_3914,488.23,Credit Card,Home & Kitchen,35.0,0.2,True
tx_syn_100773,usr_5968,234.78,UPI,Electronics,39.4,0.04,False
tx_syn_100774,usr_6917,3614.73,Credit Card,Electronics,33.8,0.03,False
tx_syn_100775,usr_6392,1159.68,Credit Card,Digital Goods,18.0,0.26,False
tx_syn_100776,usr_4952,2540.18,Credit Card,Apparel,30.5,0.0,False
tx_syn_100777,usr_7205,667.97,Debit Card,Electronics,34.2,0.34,False
tx_syn_100778,usr_1595,2833.38,Credit Card,Home & Kitchen,45.3,0.18,False
tx_syn_100779,usr_6999,263.68,Cash,Digital Goods,27.5,0.34,False
tx_syn_100780,usr_1728,842.03,UPI,Electronics,20.3,0.02,False
tx_syn_100781,usr_2365,6925.15,UPI,Home & Kitchen,34.7,0.2,False
tx_syn_100782,usr_5492,2893.69,UPI,Digital Goods,41.6,0.12,False
tx_syn_100783,usr_1698,1287.81,Credit Card,Digital Goods,30.9,0.3,False
tx_syn_100784,usr_8186,797.32,Credit Card,Digital Goods,54.5,0.13,False
tx_syn_100785,usr_7320,3752.21,Debit Card,Apparel,52.5,0.09,False
tx_syn_100786,usr_6731,1466.82,Debit Card,Apparel,33.6,0.3,False
tx_syn_100787,usr_1395,2607.04,Credit Card,Electronics,35.8,0.13,False
tx_syn_100788,usr_7588,2575.15,Cash,Electronics,45.8,0.01,False
tx_syn_100789,usr_8400,82.6,UPI,Apparel,33.4,0.14,False
tx_syn_100790,usr_5171,292.94,Debit Card,Apparel,27.4,0.23,False
tx_syn_100791,usr_5360,1989.9,Credit Card,Electronics,41.8,0.09,False
tx_syn_100792,usr_3502,367.31,Credit Card,Apparel,38.1,0.15,False
tx_syn_100793,usr_2819,581.06,Debit Card,Electronics,27.3,0.02,False
tx_syn_100794,usr_1717,5325.18,Credit Card,Home & Kitchen,,0.21,False
tx_syn_100795,usr_3782,1528.51,UPI,Electronics,32.8,0.26,False
tx_syn_100796,usr_8551,2550.59,Credit Card,Apparel,30.9,0.14,False
tx_syn_100797,usr_8731,1519.52,Credit Card,Apparel,27.5,0.15,False
tx_syn_100798,usr_5946,1497.4,Debit Card,Electronics,35.2,0.03,False
tx_syn_100799,usr_4577,227.99,Credit Card,Digital Goods,31.9,0.07,False
tx_syn_100800,usr_6486,807.95,Cash,Apparel,36.6,0.05,False
tx_syn_100801,usr_1143,647.39,Credit Card,Electronics,41.2,0.17,True
tx_syn_100802,usr_5980,941.88,Credit Card,Electronics,36.2,0.19,False
tx_syn_100803,usr_4140,2932.15,Debit Card,Electronics,36.3,0.33,False
tx_syn_100804,usr_8266,887.19,Credit Card,Electronics,29.6,0.03,False
tx_syn_100805,usr_5491,1131.67,Cash,Apparel,44.2,0.21,False
tx_syn_100806,usr_8192,961.65,Credit Card,Apparel,27.0,0.18,False
tx_syn_100807,usr_8091,226.51,Credit Card,Digital Goods,20.5,0.18,False
tx_syn_100808,usr_3938,1097.12,UPI,Home & Kitchen,25.1,0.31,False
tx_syn_100809,usr_6588,441.81,Credit Card,Electronics,43.0,0.07,False
tx_syn_100810,usr_8651,422.03,UPI,Electronics,38.1,0.01,False
tx_syn_100811,usr_4636,227.76,Debit Card,Apparel,45.4,0.24,False
tx_syn_100812,usr_4222,843.98,UPI,Electronics,23.0,0.12,False
tx_syn_100813,usr_2167,2600.02,UPI,Electronics,53.9,0.01,False
tx_syn_100814,usr_3616,3478.38,UPI,Home & Kitchen,31.8,0.09,False
tx_syn_100815,usr_2062,724.05,UPI,Electronics,19.2,0.11,False
tx_syn_100816,usr_3156,1902.4,UPI,Home & Kitchen,52.9,0.22,False
tx_syn_100817,usr_8860,442.32,Debit Card,Electronics,23.1,0.06,False
tx_syn_100818,usr_6161,4140.71,Debit Card,Digital Goods,30.8,0.14,False
tx_syn_100819,usr_6305,1371.86,Debit Card,Apparel,32.5,0.17,False
tx_syn_100820,usr_3982,1118.28,Debit Card,Home & Kitchen,38.0,0.16,False
tx_syn_100821,usr_7541,1518.87,UPI,Electronics,27.5,0.34,False
tx_syn_100822,usr_4294,376.81,Debit Card,Digital Goods,43.0,0.02,False
tx_syn_100823,usr_5729,1761.0,UPI,Home & Kitchen,40.6,0.33,False
tx_syn_100824,usr_2156,862.06,UPI,Home & Kitchen,34.4,0.2,False
tx_syn_100825,usr_8330,4144.71,Credit Card,Apparel,45.5,0.28,False
tx_syn_100826,usr_6334,382.91,UPI,Home & Kitchen,33.6,0.15,False
tx_syn_100827,usr_1732,1323.23,Debit Card,Electronics,31.9,0.16,False
tx_syn_100828,usr_5330,1690.85,UPI,Apparel,51.2,0.31,False
tx_syn_100829,usr_7801,111.12,Debit Card,Home & Kitchen,36.7,0.31,False
tx_syn_100830,usr_5846,863.73,Credit Card,Apparel,25.8,0.08,False
tx_syn_100831,usr_7731,2424.45,UPI,Electronics,27.0,0.07,False
tx_syn_100832,usr_8176,3140.42,Debit Card,Apparel,34.4,0.17,False
tx_syn_100833,usr_8241,726.18,UPI,Home & Kitchen,,0.32,False
tx_syn_100834,usr_1953,2934.37,Credit Card,Electronics,28.8,0.11,False
tx_syn_100835,usr_3539,6231.96,UPI,Electronics,33.3,0.23,False
tx_syn_100836,usr_8056,3549.25,Credit Card,Electronics,32.8,0.25,True
tx_syn_100837,usr_4324,275.29,Credit Card,Home & Kitchen,23.5,0.27,False
tx_syn_100838,usr_4301,2472.87,UPI,Electronics,30.4,0.2,False
tx_syn_100839,usr_2542,743.31,Cash,Home & Kitchen,44.2,0.14,False
tx_syn_100840,usr_6293,8074.63,Debit Card,Apparel,42.5,0.34,False
tx_syn_100841,usr_6772,1245.71,Credit Card,Home & Kitchen,35.0,0.21,False
tx_syn_100842,usr_2191,285.09,Debit Card,Digital Goods,33.6,0.25,False
tx_syn_100843,usr_7313,2374.99,UPI,Electronics,32.8,0.12,True
tx_syn_100844,usr_6512,752.18,Credit Card,Electronics,36.2,0.23,False
tx_syn_100845,usr_3993,10553.97,UPI,Home & Kitchen,35.1,0.09,False
tx_syn_100846,usr_7938,7072.17,UPI,Electronics,37.0,0.09,False
tx_syn_100847,usr_3681,1971.51,Cash,Electronics,38.5,0.25,False
tx_syn_100848,usr_2217,300.31,Credit Card,Home & Kitchen,23.9,0.18,False
tx_syn_100849,usr_2540,2139.99,Credit Card,Digital Goods,31.6,0.24,False
tx_syn_100850,usr_7172,225.76,UPI,Apparel,35.9,0.09,False
tx_syn_100851,usr_4236,103.65,Credit Card,Electronics,26.0,0.21,False
tx_syn_100852,usr_6541,3166.47,UPI,Apparel,28.5,0.16,False
tx_syn_100853,usr_3386,473.74,UPI,Electronics,32.3,0.21,False
tx_syn_100854,usr_4719,907.64,UPI,Home & Kitchen,32.8,0.1,False
tx_syn_100855,usr_6615,6582.21,Credit Card,Home & Kitchen,36.0,0.25,False
tx_syn_100856,usr_2388,789.33,Credit Card,Digital Goods,27.0,0.28,False
tx_syn_100857,usr_2856,683.01,UPI,Electronics,42.4,0.09,False
tx_syn_100858,usr_2365,4556.44,Debit Card,Apparel,32.7,0.11,False
tx_syn_100859,usr_1499,261.28,UPI,Electronics,35.4,0.23,False
tx_syn_100860,usr_2680,2615.68,Credit Card,Electronics,,0.24,False
tx_syn_100861,usr_1510,8020.99,Cash,Home & Kitchen,36.2,0.25,False
tx_syn_100862,usr_8494,4218.13,Credit Card,Electronics,48.4,0.24,False
tx_syn_100863,usr_5312,1948.28,Debit Card,Apparel,31.0,0.14,False
tx_syn_100864,usr_2324,728.54,Cash,Home & Kitchen,29.6,0.14,False
tx_syn_100865,usr_2155,578.23,Credit Card,Digital Goods,27.1,0.09,False
tx_syn_100866,usr_2827,3129.2,Credit Card,Home & Kitchen,33.7,0.05,False
tx_syn_100867,usr_4141,3863.81,Debit Card,Home & Kitchen,33.6,0.24,False
tx_syn_100868,usr_8419,1391.64,UPI,Apparel,34.6,0.03,False
tx_syn_100869,usr_4486,554.29,UPI,Electronics,38.2,0.33,True
tx_syn_100870,usr_2810,265.72,Cash,Apparel,37.1,0.29,False
tx_syn_100871,usr_7588,214.19,Debit Card,Apparel,34.0,0.3,False
tx_syn_100872,usr_3923,2335.42,UPI,Home & Kitchen,50.8,0.32,False
tx_syn_100873,usr_6301,1030.88,Credit Card,Apparel,40.1,0.14,False
tx_syn_100874,usr_3214,4293.81,Debit Card,Apparel,24.9,0.3,False
tx_syn_100875,usr_5186,2472.46,Credit Card,Electronics,21.1,0.06,False
tx_syn_100876,usr_1713,432.1,Credit Card,Electronics,28.3,0.01,False
tx_syn_100877,usr_6977,1762.41,Debit Card,Home & Kitchen,35.5,0.27,False
tx_syn_100878,usr_4602,1079.28,Credit Card,Apparel,27.6,0.03,False
tx_syn_100879,usr_5134,1599.75,Credit Card,Home & Kitchen,28.9,0.35,False
tx_syn_100880,usr_8293,2461.41,Debit Card,Apparel,34.4,0.24,False
tx_syn_100881,usr_4522,3003.63,Debit Card,Electronics,31.3,0.26,False
tx_syn_100882,usr_5268,3391.19,Credit Card,Home & Kitchen,18.0,0.09,False
tx_syn_100883,usr_5748,577.39,UPI,Home & Kitchen,43.4,0.24,False
tx_syn_100884,usr_5849,106.9,UPI,Apparel,41.4,0.02,False
tx_syn_100885,usr_2243,2469.86,Cash,Apparel,23.3,0.29,False
tx_syn_100886,usr_4709,252.38,UPI,Apparel,34.7,0.06,False
tx_syn_100887,usr_2081,730.79,UPI,Home & Kitchen,24.7,0.24,False
tx_syn_100888,usr_6779,56.88,Credit Card,Home & Kitchen,29.0,0.08,False
tx_syn_100889,usr_7619,2110.4,Debit Card,Home & Kitchen,38.3,0.02,False
tx_syn_100890,usr_1455,379.18,UPI,Apparel,41.1,0.17,False
tx_syn_100891,usr_5924,1967.05,UPI,Apparel,40.9,0.06,False
tx_syn_100892,usr_1894,8683.97,UPI,Apparel,36.3,0.26,False
tx_syn_100893,usr_2384,185.8,Credit Card,Home & Kitchen,45.0,0.08,False
tx_syn_100894,usr_2958,194.38,UPI,Apparel,29.0,0.12,False
tx_syn_100895,usr_4072,798.96,UPI,Apparel,30.9,0.2,False
tx_syn_100896,usr_7530,3673.05,Credit Card,Electronics,18.0,0.1,False
tx_syn_100897,usr_2996,486.94,Debit Card,Digital Goods,33.4,0.13,False
tx_syn_100898,usr_7491,854.38,UPI,Home & Kitchen,39.1,0.29,False
tx_syn_100899,usr_5285,177.74,UPI,Apparel,36.6,0.06,False
tx_syn_100900,usr_1504,2642.63,Credit Card,Apparel,28.9,0.03,False
tx_syn_100901,usr_2214,994.58,Cash,Electronics,,0.11,False
tx_syn_100902,usr_2531,2613.18,Credit Card,Electronics,33.6,0.15,False
tx_syn_100903,usr_4440,4260.79,Cash,Electronics,40.7,0.19,False
tx_syn_100904,usr_8576,526.93,Debit Card,Home & Kitchen,38.3,0.13,False
tx_syn_100905,usr_1823,3014.81,UPI,Digital Goods,46.3,0.28,False
tx_syn_100906,usr_1928,159.64,Credit Card,Apparel,37.1,0.01,False
tx_syn_100907,usr_6029,4174.02,UPI,Apparel,39.4,0.15,False
tx_syn_100908,usr_6236,1943.64,Credit Card,Apparel,33.5,0.13,False
tx_syn_100909,usr_1133,3781.89,UPI,Electronics,29.9,0.23,False
tx_syn_100910,usr_3105,50.34,UPI,Electronics,38.4,0.34,False
tx_syn_100911,usr_4627,383.4,Cash,Home & Kitchen,47.0,0.18,False
tx_syn_100912,usr_5780,939.02,UPI,Digital Goods,29.0,0.35,False
tx_syn_100913,usr_7815,909.02,Debit Card,Apparel,32.1,0.11,False
tx_syn_100914,usr_7316,512.83,UPI,Home & Kitchen,34.4,0.01,False
tx_syn_100915,usr_2852,915.15,UPI,Digital Goods,40.0,0.06,False
tx_syn_100916,usr_5910,298.29,Debit Card,Electronics,37.1,0.14,False
tx_syn_100917,usr_6268,5545.0,Credit Card,Home & Kitchen,42.0,0.11,False
tx_syn_100918,usr_5175,2968.3,Debit Card,Apparel,51.0,0.03,False
tx_syn_100919,usr_3933,1223.85,UPI,Apparel,28.8,0.15,False
tx_syn_100920,usr_4284,82.7,Credit Card,Electronics,39.4,0.12,False
tx_syn_100921,usr_5298,1035.0,Debit Card,Home & Kitchen,36.9,0.04,False
tx_syn_100922,usr_3811,99.59,Credit Card,Home & Kitchen,34.4,0.1,False
tx_syn_100923,usr_6348,6149.44,Credit Card,Electronics,39.4,0.31,False
tx_syn_100924,usr_6795,295.41,Cash,Apparel,31.9,0.11,False
tx_syn_100925,usr_2250,2263.88,Credit Card,Electronics,36.9,0.25,False
tx_syn_100926,usr_6778,6536.6,Cash,Digital Goods,23.1,0.21,False
tx_syn_100927,usr_6651,3198.06,Debit Card,Apparel,29.6,0.15,False
tx_syn_100928,usr_4512,12171.76,Debit Card,Home & Kitchen,43.1,0.08,False
tx_syn_100929,usr_8569,3342.59,UPI,Apparel,42.8,0.13,False
tx_syn_100930,usr_7190,7261.27,UPI,Electronics,36.4,0.21,False
tx_syn_100931,usr_2256,1798.03,Debit Card,Electronics,30.3,0.12,False
tx_syn_100932,usr_4376,1524.43,UPI,Electronics,41.2,0.08,False
tx_syn_100933,usr_6645,1831.1,UPI,Electronics,44.7,0.04,False
tx_syn_100934,usr_6262,1419.32,UPI,Apparel,30.7,0.31,False
tx_syn_100935,usr_4486,1864.58,UPI,Electronics,21.8,0.15,False
tx_syn_100936,usr_4584,1125.59,Cash,Apparel,38.0,0.22,False
tx_syn_100937,usr_2396,493.64,Debit Card,Apparel,42.0,0.17,False
tx_syn_100938,usr_4637,280.61,Credit Card,Apparel,39.2,0.31,False
tx_syn_100939,usr_4330,177.42,UPI,Home & Kitchen,47.5,0.19,False
tx_syn_100940,usr_3703,600.07,Debit Card,Apparel,47.5,0.17,False
tx_syn_100941,usr_1470,135.0,Credit Card,Digital Goods,31.6,0.32,False
tx_syn_100942,usr_8114,1557.34,Cash,Electronics,35.9,0.25,False
tx_syn_100943,usr_6131,650.9,Credit Card,Apparel,30.0,0.04,False
tx_syn_100944,usr_2353,3182.57,UPI,Apparel,25.5,0.06,False
tx_syn_100945,usr_3783,188.85,Credit Card,Apparel,26.0,0.28,False
tx_syn_100946,usr_3831,511.95,Cash,Home & Kitchen,40.3,0.29,False
tx_syn_100947,usr_6063,2408.44,Credit Card,Apparel,36.8,0.19,False
tx_syn_100948,usr_1357,1693.97,Credit Card,Apparel,41.8,0.19,False
tx_syn_100949,usr_4019,170.0,UPI,Apparel,55.7,0.22,False
tx_syn_100950,usr_8575,3825.54,Debit Card,Digital Goods,38.4,0.15,False
tx_syn_100951,usr_1667,3825.86,Debit Card,Digital Goods,27.5,0.24,False
tx_syn_100952,usr_5468,771.96,UPI,Electronics,43.0,0.04,False
tx_syn_100953,usr_6127,799.03,Credit Card,Electronics,27.3,0.34,False
tx_syn_100954,usr_2145,8172.39,UPI,Home & Kitchen,49.1,0.26,False
tx_syn_100955,usr_6467,1821.15,UPI,Digital Goods,18.0,0.22,False
tx_syn_100956,usr_7819,1414.09,UPI,Electronics,29.6,0.11,False
tx_syn_100957,usr_5185,3327.98,UPI,Apparel,39.5,0.06,False
tx_syn_100958,usr_4719,654.58,Credit Card,Digital Goods,44.2,0.14,False
tx_syn_100959,usr_3745,1059.23,UPI,Home & Kitchen,28.4,0.23,False
tx_syn_100960,usr_8483,611.01,UPI,Electronics,26.9,0.22,False
tx_syn_100961,usr_8345,2851.99,Debit Card,Apparel,35.5,0.13,False
tx_syn_100962,usr_1539,1583.22,Credit Card,Digital Goods,50.4,0.21,False
tx_syn_100963,usr_3779,1985.65,Credit Card,Home & Kitchen,21.1,0.28,False
tx_syn_100964,usr_5964,573.37,UPI,Home & Kitchen,31.5,0.01,False
tx_syn_100965,usr_5136,497.75,Credit Card,Home & Kitchen,36.4,0.16,False
tx_syn_100966,usr_5835,1256.29,UPI,Electronics,27.4,0.27,False
tx_syn_100967,usr_4775,2457.96,Debit Card,Home & Kitchen,27.4,0.19,False
tx_syn_100968,usr_7042,1390.9,UPI,Electronics,32.2,0.23,False
tx_syn_100969,usr_7645,109.74,Credit Card,Digital Goods,,0.18,False
tx_syn_100970,usr_8102,3702.45,UPI,Apparel,32.5,0.35,False
tx_syn_100971,usr_8312,170.37,Debit Card,Digital Goods,46.7,0.02,False
tx_syn_100972,usr_6320,5665.25,Credit Card,Electronics,39.2,0.17,False
tx_syn_100973,usr_6024,95.83,Credit Card,Apparel,37.5,0.03,False
tx_syn_100974,usr_7132,2184.16,UPI,Electronics,,0.06,False
tx_syn_100975,usr_8891,204.41,Credit Card,Home & Kitchen,37.6,0.13,False
tx_syn_100976,usr_3508,4397.88,Cash,Home & Kitchen,30.4,0.05,False
tx_syn_100977,usr_3779,1173.97,Debit Card,Home & Kitchen,32.0,0.34,False
tx_syn_100978,usr_7895,316.31,UPI,Apparel,24.6,0.33,False
tx_syn_100979,usr_1924,800.15,UPI,Electronics,51.2,0.12,True
tx_syn_100980,usr_3956,374.2,Cash,Digital Goods,42.1,0.22,False
tx_syn_100981,usr_2581,386.66,Credit Card,Home & Kitchen,18.0,0.19,False
tx_syn_100982,usr_8714,5375.47,Credit Card,Home & Kitchen,45.5,0.29,False
tx_syn_100983,usr_4324,1110.62,Cash,Home & Kitchen,21.7,0.22,False
tx_syn_100984,usr_5485,2848.93,Debit Card,Home & Kitchen,38.6,0.0,False
tx_syn_100985,usr_6713,1887.0,Credit Card,Apparel,18.0,0.27,False
tx_syn_100986,usr_8026,2080.99,Credit Card,Home & Kitchen,30.6,0.26,False
tx_syn_100987,usr_1255,304.18,UPI,Apparel,45.6,0.18,False
tx_syn_100988,usr_5804,530.27,Debit Card,Digital Goods,46.1,0.32,False
tx_syn_100989,usr_2838,2831.52,UPI,Home & Kitchen,36.8,0.32,False
tx_syn_100990,usr_2944,6408.37,UPI,Electronics,40.9,0.18,False
tx_syn_100991,usr_7593,598.51,UPI,Apparel,22.2,0.21,False
tx_syn_100992,usr_1009,620.35,UPI,Electronics,38.8,0.35,False
tx_syn_100993,usr_3871,1202.65,Credit Card,Electronics,41.4,0.1,False
tx_syn_100994,usr_1797,7475.42,Credit Card,Apparel,56.0,0.11,False
tx_syn_100995,usr_8409,613.91,Credit Card,Digital Goods,28.9,0.06,False
tx_syn_100996,usr_8418,990.52,UPI,Electronics,,0.31,False
tx_syn_100997,usr_5972,4047.48,Cash,Apparel,34.9,0.26,False
tx_syn_100998,usr_6124,55.27,UPI,Digital Goods,40.1,0.04,False
tx_syn_100999,usr_8286,123.04,Debit Card,Home & Kitchen,41.7,0.34,False
tx_syn_101000,usr_2015,1717.74,Cash,Apparel,43.2,0.26,False
tx_syn_101001,usr_2824,4332.65,Credit Card,Home & Kitchen,42.6,0.3,False
tx_syn_101002,usr_5469,541.28,Credit Card,Apparel,21.6,0.02,False
tx_syn_101003,usr_4136,1191.56,Cash,Electronics,18.0,0.18,False
tx_syn_101004,usr_3193,1127.63,UPI,Electronics,29.8,0.24,False
tx_syn_101005,usr_1223,1202.9,Credit Card,Electronics,33.9,0.19,False
tx_syn_101006,usr_6358,1803.63,Credit Card,Apparel,29.0,0.23,False
tx_syn_101007,usr_7320,1191.91,UPI,Digital Goods,30.3,0.29,False
tx_syn_101008,usr_6898,1117.84,Debit Card,Home & Kitchen,31.3,0.13,False
tx_syn_101009,usr_5948,1207.4,Cash,Apparel,39.1,0.3,False
tx_syn_101010,usr_8449,1658.69,Debit Card,Apparel,25.4,0.06,False
tx_syn_101011,usr_5158,1436.08,UPI,Electronics,33.5,0.09,False
tx_syn_101012,usr_6336,3515.15,UPI,Home & Kitchen,33.6,0.02,False
tx_syn_101013,usr_4925,141.37,Credit Card,Home & Kitchen,38.9,0.13,False
tx_syn_101014,usr_7970,3274.99,UPI,Electronics,44.1,0.13,False
tx_syn_101015,usr_7938,3393.35,Credit Card,Electronics,48.5,0.28,False
tx_syn_101016,usr_5784,653.62,Credit Card,Apparel,27.9,0.23,False
tx_syn_101017,usr_6580,1168.67,Credit Card,Apparel,18.0,0.15,False
tx_syn_101018,usr_5000,1088.98,Credit Card,Apparel,32.1,0.23,False
tx_syn_101019,usr_2633,493.79,Credit Card,Apparel,20.7,0.02,False
tx_syn_101020,usr_3152,959.9,UPI,Apparel,57.4,0.06,False
tx_syn_101021,usr_8266,131.73,UPI,Electronics,26.8,0.22,False
tx_syn_101022,usr_1510,635.87,Credit Card,Apparel,39.0,0.22,False
tx_syn_101023,usr_1384,3103.76,Credit Card,Apparel,42.1,0.27,False
tx_syn_101024,usr_1404,652.75,Debit Card,Digital Goods,,0.14,False
tx_syn_101025,usr_7966,3118.79,Debit Card,Digital Goods,51.9,0.25,False
tx_syn_101026,usr_5613,1415.18,Cash,Digital Goods,32.5,0.24,False
tx_syn_101027,usr_5571,3864.42,UPI,Home & Kitchen,27.1,0.34,False
tx_syn_101028,usr_3000,1589.27,UPI,Apparel,26.7,0.08,False
tx_syn_101029,usr_3756,104.21,UPI,Home & Kitchen,,0.19,False
